posicion,tiempo,dif,nombre,club,pais,sex,cat,carrera,anio
223,07:13:43,03:23:13,Virgilio CARREÑO CORBELLA,WWW.URBANRUNN.ES,N/D,M,VET-A,meridiano,2017
224,07:13:53,03:23:23,Jesus Salvador MARTIN TORRES,N/D,N/D,M,VET-B,meridiano,2017
225,07:13:54,03:23:24,Francisco Jose MARRERO GONZALEZ,N/D,N/D,M,VET-B,meridiano,2017
226,07:16:02,03:25:32,Martin DE LEON RODRIGUEZ,C.D. MONTAÑA CHIMAQUE,N/D,M,SENIOR,meridiano,2017
227,07:16:02,03:25:32,Alejandra MENDEZ LORENZO,URBANRUNN,N/D,F,VET-A,meridiano,2017
228,07:17:43,03:27:13,Adrian GUTIERREZ PEREZ,AIIIIIIIADELANTE TEAM,N/D,M,SENIOR,meridiano,2017
229,07:17:44,03:27:13,Sole SOPRANIS,ADRAR 7 RAID,N/D,F,SENIOR,meridiano,2017
230,07:18:12,03:27:41,Mahy GARCIA BETHENCOURT,N/D,N/D,M,SENIOR,meridiano,2017
231,07:18:18,03:27:48,Fernando PEIRO GARCIA,N/D,N/D,M,SENIOR,meridiano,2017
232,07:20:32,03:30:01,Francisco TRUJILLO MARTIN,TENERIFE CORRE,N/D,M,VET-A,meridiano,2017
233,07:23:11,03:32:41,Agustin BATISTA RODRIGUEZ,N/D,N/D,M,SENIOR,meridiano,2017
234,07:23:50,03:33:20,Javier Alfredo SUAREZ GOMEZ,PICHÓN TRAIL PROJECT,N/D,M,VET-A,meridiano,2017
235,07:24:34,03:34:04,Juan Antonio REYES RODRIGUEZ,MACHETE TRAIL,N/D,M,SENIOR,meridiano,2017
236,07:26:34,03:36:04,Mauk VAN DE WAARSENBURG,N/D,N/D,M,VET-A,meridiano,2017
237,07:29:32,03:39:02,Ismael LUNA REYES,N/D,N/D,M,VET-A,meridiano,2017
238,07:31:41,03:41:10,Anacleto HERNANDEZ LABRADOR,C.A. CLATOR OROTAVA CAJACANARIAS,N/D,M,SENIOR,meridiano,2017
239,07:32:03,03:41:33,Carmen Delia RODRIGUEZ SANCHEZ,BAYANA,N/D,F,VET-A,meridiano,2017
240,07:33:07,03:42:37,Jose Felipe RODRIGUEZ PARREIRA,HARÍA TRAIL TEAM,N/D,M,VET-C,meridiano,2017
241,07:34:21,03:43:51,Isidoro SOUTO BETHENCOURT,ZANATA SAUZAL,N/D,M,VET-A,meridiano,2017
242,07:34:29,03:43:59,Alois WALDENMAIER,WALDO‚S LAUFTEAM,N/D,M,VET-B,meridiano,2017
243,07:40:30,03:50:00,Domingo Luis AGUILAR JIMENEZ,GUAYOTA TRAIL,N/D,M,SENIOR,meridiano,2017
244,07:40:32,03:50:02,Borja LOPEZ GONZALEZ,C.D DESNIVEL,N/D,M,SENIOR,meridiano,2017
245,07:40:38,03:50:08,Miguel Angel GONZALEZ PEREZ,C.D DESNIVEL,N/D,M,SENIOR,meridiano,2017
246,07:41:21,03:50:51,Carlos Manuel COSCULLUELA MILLAN,MERCERÍA ELISA-LA CASA ABAJO,N/D,M,VET-B,meridiano,2017
247,07:44:39,03:54:08,Ignacio DIAZ DE AGUILAR,N/D,N/D,M,VET-B,meridiano,2017
248,07:45:07,03:54:37,Alvaro Pascual MARTIN GARCIA,TITANES DE ARICO,N/D,M,VET-A,meridiano,2017
249,07:46:19,03:55:49,Alvaro PEREZ DE ARMAS,STUDIO54,N/D,M,VET-B,meridiano,2017
250,07:46:32,03:56:02,Pedro Martir PEREZ MARRERO,CLUB DE ATLETISMO CARUCAT,N/D,M,VET-C,meridiano,2017
251,07:47:51,03:57:21,Jose Manuel ALONSO MONTERO,N/D,N/D,M,VET-A,meridiano,2017
252,07:48:03,03:57:33,Jose Angel GARCIA RODRIGUEZ,TITANES DE ARICO,N/D,M,VET-A,meridiano,2017
253,07:48:56,03:58:26,Alejandro ORTA RODRIGUEZ,STUDIO54 INTERSPORT,N/D,M,SENIOR,meridiano,2017
254,07:48:57,03:58:27,Jose Joaquin DIAZ DE AGUILAR CANTERO,C.D. VANTRAIL,N/D,M,VET-B,meridiano,2017
255,07:50:01,03:59:31,Jose Alejandro SANTOS CASTRO,PATEA SAN BORONDÓN- BERENICEDENTAL,N/D,M,VET-A,meridiano,2017
256,07:50:09,03:59:39,Victor Manuel GALVEZ PEREZ,BREÑAS TRAIL & BIKE,N/D,M,SENIOR,meridiano,2017
257,07:51:04,04:00:34,Hector Jesus BARRETO RODRIGUEZ,ALTO VOLTAJE TEAM,N/D,M,SENIOR,meridiano,2017
258,07:51:43,04:01:13,David Jonathan HERNANDEZ GARCIA,7K TRAIL TEAM,N/D,M,SENIOR,meridiano,2017
259,07:52:11,04:01:41,Monica ALMEIDA SANCHEZ,CD BOLETRAI TEROR,N/D,F,VET-A,meridiano,2017
260,07:52:24,04:01:53,Sebastian Eduardo ZUAZUA GENEN,PINTADERA TRAIL,N/D,M,SENIOR,meridiano,2017
261,07:52:24,04:01:54,Angel Antonio CRESPO NAVARRO,PINTADERA TRAIL,N/D,M,SENIOR,meridiano,2017
262,07:52:25,04:01:54,Raul AVILA ALONSO,PINTADERA TRAIL,N/D,M,VET-A,meridiano,2017
263,07:52:25,04:01:55,Alejandro PLASENCIA NAVARRO,PINTADERA TRAIL,N/D,M,SENIOR,meridiano,2017
264,07:52:48,04:02:18,Esther CAPOTE KERR,CD AGAETERUN,N/D,F,SENIOR,meridiano,2017
265,07:53:24,04:02:54,Manuel Alexis MARTIN LORENZO,TOP TRAIL CANARIAS,N/D,M,SENIOR,meridiano,2017
266,07:53:24,04:02:54,Ibrahim GONZALEZ GONZALEZ,TOP TRAIL CANARIAS,N/D,M,SENIOR,meridiano,2017
267,07:53:24,04:02:54,Pablo Daniel SACRAMENTO GARCIA,TOP TRAIL CANARIAS,N/D,M,SENIOR,meridiano,2017
268,07:53:55,04:03:24,Gerardo ORONOZ ALONSO,TENERIFE CORRE TÁGARA TRAIL,N/D,M,VET-B,meridiano,2017
269,07:55:01,04:04:30,Francisco Javier DIAZ MARTIN,SITECH TRAIL,N/D,M,VET-A,meridiano,2017
270,07:55:51,04:05:20,Jesus DIAZ SUAREZ,ATLANTES TRAIL,N/D,M,SENIOR,meridiano,2017
271,07:58:19,04:07:49,Jose Enrique COELLO DE LA PLAZA,C.D. 4FIT,N/D,M,SENIOR,meridiano,2017
272,07:58:20,04:07:49,Iraida MARRERO FLORES,C.D.4FIT,N/D,F,SENIOR,meridiano,2017
273,07:58:20,04:07:50,Nayades FARIÑA ROSA,C.D.4FIT,N/D,F,SENIOR,meridiano,2017
274,07:58:20,04:07:50,Carlos Miguel HERNANDEZ GORRIN,7K TRAIL TEAM,N/D,M,VET-A,meridiano,2017
275,07:58:22,04:07:52,Javier GONZALEZ GOMEZ,C.D. 4FIT,N/D,M,SENIOR,meridiano,2017
276,07:58:52,04:08:22,Carlos Manuel ALONSO VALLADARES,VIDA TRAIL,N/D,M,VET-A,meridiano,2017
277,08:01:29,04:10:59,Mauro SANTOS MORIN,MUCHA VIDA TEAM,N/D,M,VET-A,meridiano,2017
278,08:01:40,04:11:10,Daniel AFONSO TOLEDO,ASCENSO TRAIL,N/D,M,SENIOR,meridiano,2017
279,08:02:20,04:11:50,Teresa PRIOR MORCILLO,CLUB DEPORTIVO +QTRAIL,N/D,F,VET-A,meridiano,2017
280,08:08:44,04:18:14,Expedito BRITO OLIVA,N/D,N/D,M,SENIOR,meridiano,2017
281,08:15:43,04:25:13,Eduardo DE LORENZO RAMOS,CORRECAMINOS TENERIFE TEAM,N/D,M,VET-A,meridiano,2017
282,08:19:48,04:29:17,Leticia GARCIA HERNANDEZ,CORRECAMINOS TENERIFE TEAM,N/D,F,SENIOR,meridiano,2017
283,08:26:58,04:36:28,Ivan DENIZ GALVAN,PINTADERA TRAIL,N/D,M,SENIOR,meridiano,2017
284,08:31:26,04:40:56,Dailos SABINA RODRIGUEZ,C.D. VALLIVANA,N/D,M,SENIOR,meridiano,2017
285,08:39:15,04:48:45,Heidrun Angelika HAURY,INCORPORE SANO,N/D,F,VET-B,meridiano,2017
286,08:43:40,04:53:10,Oliver MARTIN AGUIAR,ICHASAGUA TRAIL,N/D,M,SENIOR,meridiano,2017
