posicion,tiempo,dif,nombre,club,pais,sex,cat,carrera,anio
226,06:57:20,03:14:34,Asensio José SOTO HERRERO,SPOR-TI,N/D,M,VET-A,meridiano,2020
227,06:58:41,03:15:55,Natan PÉREZ RODRÍGUEZ,C.D.VALLIVANA,N/D,M,SENIOR,meridiano,2020
228,06:58:50,03:16:04,José Ramón GONZÁLEZ CASANOVA,ASANTEMIR TRAIL,N/D,M,VET-A,meridiano,2020
229,06:59:55,03:17:09,Dunia PLACIN LOPEZ,C. D. VANTRAIL,N/D,F,VET-B,meridiano,2020
230,06:59:57,03:17:12,Violeta MENESES NAVARRO,CAVTENERIFE,N/D,F,VET-B,meridiano,2020
231,07:00:25,03:17:39,Ivan HERNANDEZ RAMOS,N/D,N/D,M,SENIOR,meridiano,2020
232,07:01:45,03:18:59,Jonathan RAMOS VALERIANO,AIIIIIIIADELANTE TEAM,N/D,M,VET-A,meridiano,2020
233,07:01:53,03:19:08,Víctor Manuel QUINTANA DELGADO,EL CLAN DE LOS FATIGAS,N/D,M,VET-A,meridiano,2020
234,07:02:39,03:19:53,Pedro Jose BORGES HERNANDEZ,TENERIFE TRAIL,N/D,M,VET-A,meridiano,2020
235,07:03:24,03:20:38,Carlos DE ASTICA CRANZ,N/D,N/D,M,SENIOR,meridiano,2020
236,07:03:52,03:21:06,Pilar CARRETERO,TODO VERTICAL V+,N/D,F,SENIOR,meridiano,2020
237,07:04:45,03:21:59,Daniel PERONA MARRERO,CM. LAURISILVA,N/D,M,SENIOR,meridiano,2020
238,07:06:09,03:23:24,Francisco López MENDOZA,C.D. MONTAÑA VERGARA,N/D,M,VET-B,meridiano,2020
239,07:06:48,03:24:02,Ruyman QUINTERO ZAMORA,IN CORPORE SANO,N/D,M,SENIOR,meridiano,2020
240,07:06:59,03:24:14,Luis ALZOLA FARIÑA,PICHÓN TRAIL PROJECT,N/D,M,VET-B,meridiano,2020
241,07:07:55,03:25:10,Sixto LORENZO FARRAIS,N/D,N/D,M,VET-A,meridiano,2020
242,07:07:56,03:25:10,Maribel BARROSO ESTEVEZ,N/D,N/D,F,VET-A,meridiano,2020
243,07:08:49,03:26:04,Ramon Ernesto MAS FUSTER,N/D,N/D,M,VET-A,meridiano,2020
244,07:08:52,03:26:07,Guillermo HERNÁNDEZ MARTÍN,N/D,N/D,M,VET-B,meridiano,2020
245,07:09:22,03:26:36,Gonzalo MATEOS,CM MATINAM X SOMIAR,N/D,M,VET-A,meridiano,2020
246,07:09:31,03:26:46,Pablo PEDROSA,N/D,N/D,M,VET-A,meridiano,2020
247,07:10:29,03:27:43,Agustin FARRONA DE ARCOS,DE MAR A CUMBRE MUFLONES TRAIL,N/D,M,VET-A,meridiano,2020
248,07:10:29,03:27:43,Jeremias RODRÍGUEZ SANTANA,B-SPORTY,N/D,M,SENIOR,meridiano,2020
249,07:10:32,03:27:47,Pedro José MONTESDEOCA ÁLVAREZ,C.D RUNGOSAY,N/D,M,VET-A,meridiano,2020
250,07:11:30,03:28:44,Víctor Manuel PÉREZ HERNÁNDEZ,PLATANO TRAIL,N/D,M,VET-A,meridiano,2020
251,07:11:35,03:28:49,Jennifert DE LA CRUZ CRUZ,TRAVERTORO,N/D,F,SENIOR,meridiano,2020
252,07:11:35,03:28:49,Marcos LÓPEZ ÁLVAREZ,B-SPORTY,N/D,M,VET-A,meridiano,2020
253,07:11:57,03:29:12,Víctor José MARTÍN SIVERIO,N/D,N/D,M,VET-A,meridiano,2020
254,07:12:19,03:29:34,Sonia LEÓN GONZÁLEZ,N/D,N/D,F,VET-A,meridiano,2020
255,07:12:48,03:30:03,Víctor Alberto GIL PERDOMO,IGUESTE TRAIL,N/D,M,VET-A,meridiano,2020
256,07:12:49,03:30:03,César Augusto PERDOMO DÉNIZ,IGUESTE TRAIL,N/D,M,VET-A,meridiano,2020
257,07:12:56,03:30:10,Daida OJEDA HERNANDEZ,CD GALLOTIA,N/D,F,VET-A,meridiano,2020
258,07:12:56,03:30:11,Juan Antonio FLEITAS VIERA,CD GALLTIA,N/D,M,VET-A,meridiano,2020
259,07:13:38,03:30:52,Guillermo Antonio RODRIGUEZ,ICHASAGUA TRAIL,N/D,M,VET-A,meridiano,2020
260,07:15:56,03:33:11,Samuel HERRERA COELLO,SAMULITRAIL,N/D,M,VET-A,meridiano,2020
261,07:16:06,03:33:20,Daniel ROSARIO ALONSO,CARPHIAL TEROR TRAIL,N/D,M,SENIOR,meridiano,2020
262,07:16:20,03:33:35,Carmen QUESADA REYES,VALLESECO TRAIL,N/D,F,VET-B,meridiano,2020
263,07:17:25,03:34:40,Belen LORENZO MARTÍN,CLATOR 3.7,N/D,F,VET-A,meridiano,2020
264,07:17:47,03:35:02,Fernando OREJAS CEA,TRAIL RUN 19,N/D,M,VET-A,meridiano,2020
265,07:17:50,03:35:04,Francisco Javier ÁLVAREZ NUÑEZ,NO,N/D,M,VET-A,meridiano,2020
266,07:18:30,03:35:44,Franca FERRETTI,PISA ROAD RUNNERS,N/D,F,VET-C,meridiano,2020
267,07:19:27,03:36:41,Santiago ESTÉVEZ MORENO,CD.RUNGOSAY,N/D,M,VET-B,meridiano,2020
268,07:19:38,03:36:52,Sebastian MUÑOZ PEREZ,CTH CHANO PUBLICIDAD,N/D,M,VET-A,meridiano,2020
269,07:19:44,03:36:59,Adrián MARRERO,N/D,N/D,M,SENIOR,meridiano,2020
270,07:19:45,03:36:59,Jonas DÍAZ MARRERO,N/D,N/D,M,SENIOR,meridiano,2020
271,07:20:01,03:37:16,Zuzana CSAJKOVA,CENTRO DE BIENESTAR PLAYA SAN JUAN,N/D,F,VET-A,meridiano,2020
272,07:20:07,03:37:22,Jose Manuel ABREU PEREZ,CABRA TRAIL,N/D,M,SENIOR,meridiano,2020
273,07:21:22,03:38:36,Fernando BARTOLOME DOMINGUEZ,N/D,N/D,M,VET-B,meridiano,2020
274,07:22:04,03:39:18,Christian MEJIAS FELIPE,ARISTA,N/D,M,VET-A,meridiano,2020
275,07:22:10,03:39:25,Claudio LUIS DOMÍNGUEZ,VOY YOOO TRAIL TEAM,N/D,M,VET-A,meridiano,2020
276,07:23:38,03:40:53,Ayoze MÁRQUEZ JORGE,C.T. CANDETLÓN,N/D,M,SENIOR,meridiano,2020
277,07:24:07,03:41:22,Pablo MELIÁN ESPINOSA,EQUILIBRIO,N/D,M,SENIOR,meridiano,2020
278,07:24:07,03:41:22,Francisco Javier GONZALEZ DIAZ,MONTAÑEROS DE NIVARIA,N/D,M,VET-A,meridiano,2020
279,07:24:21,03:41:36,Aday VEGA NODA,C.D. GALLOTIA,N/D,M,SENIOR,meridiano,2020
280,07:24:23,03:41:37,Marcos DELGADO QUINTANA,GALLOTIA,N/D,M,VET-A,meridiano,2020
281,07:24:49,03:42:03,Kiko SANCHEZ DIAZ,N/D,N/D,M,VET-B,meridiano,2020
282,07:25:53,03:43:08,Juan Carlos PEREZ GUIO,N/D,N/D,M,VET-B,meridiano,2020
283,07:26:20,03:43:34,Francisco Javier GARCIA MOYA,INACUA,N/D,M,VET-B,meridiano,2020
284,07:26:54,03:44:08,Jose Javier NOGUERA BERNAL,SPOR-TI,N/D,M,VET-A,meridiano,2020
285,07:27:28,03:44:42,Javier PÉREZ MORENO,ARCHIPIÉLAGO TRAIL,N/D,M,SENIOR,meridiano,2020
286,07:27:56,03:45:10,Mº Antonia SOLANES ROSELL,C. D. RUNGOSAY,N/D,F,VET-C,meridiano,2020
287,07:27:56,03:45:11,Damián HERNÁNDEZ MARTÍN,C.D. RUNGOSAY,N/D,M,VET-B,meridiano,2020
288,07:28:27,03:45:41,Raúl Máximo DEL CASTILLO DEL CASTILLO,CD VALLIVANA,N/D,M,VET-A,meridiano,2020
289,07:30:14,03:47:28,Isidoro SOUTO BETHENCOURT,ZANATA SAUZAL,N/D,M,VET-B,meridiano,2020
290,07:31:01,03:48:15,Virgilio CARREÑO CORBELLA,URBANRUNN2.0,N/D,M,VET-A,meridiano,2020
291,07:33:07,03:50:21,Juan Miguel RUIZ RUBAL,N/D,N/D,M,VET-B,meridiano,2020
292,07:33:20,03:50:35,Antonio Jesus MESA RIVERO,GUANILAS TEAM,N/D,M,VET-A,meridiano,2020
293,07:33:48,03:51:03,Felipe GARCIA DOMÍNGUEZ,N/D,N/D,M,VET-A,meridiano,2020
294,07:34:30,03:51:45,Jesus David VELASQUEZ DUQUE,CLUMONVAL,N/D,M,SENIOR,meridiano,2020
295,07:34:41,03:51:55,Manuel ÁLVAREZ PÉREZ,AIIIIIIIADELANTE TEAM,N/D,M,VET-B,meridiano,2020
296,07:34:57,03:52:12,Marceliano DIAZ RODRIGUEZ,ATLANTES TRAIL,N/D,M,VET-C,meridiano,2020
297,07:35:17,03:52:32,Emilio SICILIA MARTIN,CLUB DE MONTAÑA EL JABLE,N/D,M,VET-A,meridiano,2020
298,07:35:58,03:53:13,Marcos DE LEÓN LUIS,N/D,N/D,M,VET-A,meridiano,2020
299,07:36:29,03:53:43,Javi SUÁREZ MARTIN,JAIRA TRAIL,N/D,M,VET-A,meridiano,2020
300,07:36:35,03:53:49,Pedro Antonio VERA CANO,N/D,N/D,M,VET-A,meridiano,2020
301,07:36:56,03:54:10,Eduardo GUTIÉRREZ YANES,ON MOVE,N/D,M,SENIOR,meridiano,2020
302,07:37:17,03:54:31,José María FERREIRO GARCÍA,N/D,N/D,M,VET-A,meridiano,2020
303,07:37:21,03:54:35,Ibrahim GONZÁLEZ GONZÁLEZ,TOPTRAIL CANARIA,N/D,M,SENIOR,meridiano,2020
304,07:37:21,03:54:35,Jorge MARRERO CARBALLO,TOP TRAIL CANARIAS,N/D,M,SENIOR,meridiano,2020
305,07:38:43,03:55:57,Nataniel RODRÍGUEZ FALCÓN,MACACOFITTRAIL,N/D,M,SENIOR,meridiano,2020
306,07:38:56,03:56:10,Mercedes MESA,KURO IBI TEGUESTE,N/D,F,VET-A,meridiano,2020
307,07:39:00,03:56:15,Fernando ROIG TEJEDOR,SPOR-TI,N/D,M,VET-A,meridiano,2020
308,07:40:03,03:57:17,Eduardo José MANTAS MARTÍN,CORRECAMINOS TENERIFE TEAM,N/D,M,VET-A,meridiano,2020
309,07:40:24,03:57:39,Natalia DESHKOVETS,GALLOTIA,N/D,F,VET-A,meridiano,2020
310,07:42:00,03:59:14,Yurena LEMES REYES,INCORPORE SANO,N/D,F,SENIOR,meridiano,2020
311,07:43:16,04:00:30,Victor IRANZO GONZÁLEZ,SANUS VITAE,N/D,M,SENIOR,meridiano,2020
312,07:43:24,04:00:39,Cristo Manuel HERNANDEZ RAMIREZ,C.D ATLEFULCA,N/D,M,SENIOR,meridiano,2020
313,07:44:24,04:01:39,Pedro CHÁVEZ CHINEA,C.T. CANDETLON,N/D,M,VET-A,meridiano,2020
314,07:44:30,04:01:45,Alberto PADRÓN RUIZ,MUCHAVIDA TEAM,N/D,M,VET-B,meridiano,2020
315,07:44:36,04:01:50,Antonio PEREZ BARROSO,BLUETRAILEROS,N/D,M,VET-B,meridiano,2020
316,07:44:37,04:01:51,Pedro Manuel BELLO GARCIA,BLUETRAILEROS,N/D,M,VET-A,meridiano,2020
317,07:44:48,04:02:02,Miguel Angel RODRIGUEZ BRITI,MAZUCATOR,N/D,M,VET-A,meridiano,2020
318,07:44:49,04:02:04,Pedro Manuel GONZÁLEZ GONZÁLEZ,C.D MAZUCATOR,N/D,M,SENIOR,meridiano,2020
319,07:45:16,04:02:30,Jorge Enrique RODRÍGUEZ PÉREZ,N/D,N/D,M,VET-A,meridiano,2020
320,07:46:02,04:03:16,Ruben BELLO GONZALEZ,N/D,N/D,M,SENIOR,meridiano,2020
321,07:47:17,04:04:31,Eliezer SEPULVEDA,URBANRUN 2.0,N/D,M,VET-A,meridiano,2020
322,07:47:27,04:04:42,Philippe REGHEM,N/D,N/D,M,VET-C,meridiano,2020
323,07:47:40,04:04:55,Marc VEVA,A.E. MATXACUCA,N/D,M,SENIOR,meridiano,2020
324,07:51:02,04:08:16,Enrique RODRÍGUEZ LÓPEZ,N/D,N/D,M,VET-A,meridiano,2020
325,07:51:53,04:09:08,Santos Morin MAURO,MUCHAVIDA TEAM,N/D,M,VET-A,meridiano,2020
326,07:52:04,04:09:18,Javi DE MINGO SANTIAGO,LOS MATORRIZOS BUSTILLO,N/D,M,SENIOR,meridiano,2020
327,07:52:32,04:09:47,Javier GIL GOIKOURIA,N/D,N/D,M,VET-B,meridiano,2020
328,07:52:48,04:10:03,Israel GARCÍA LÓPEZ,GÁLDAR FRIENDS MOUNTAIN RUN,N/D,M,SENIOR,meridiano,2020
329,07:53:37,04:10:51,Antonio Luis FERNANDEZ DE LOS REYES,BICHOS RUNNERS,N/D,M,VET-A,meridiano,2020
330,07:53:58,04:11:13,David GUEMES SAIZ,N/D,N/D,M,VET-A,meridiano,2020
331,07:54:07,04:11:22,Francisco JUNCO EZQUERRA,LOS CORREGUELAS,N/D,M,VET-B,meridiano,2020
332,07:54:27,04:11:41,Alejandro Jesús JIMÉNEZ MEDINA,CD GALLOTIA,N/D,M,VET-B,meridiano,2020
333,07:57:05,04:14:19,Manuel HUERTAS LÓPEZ,CAMINANTES DE LA BREÑAS,N/D,M,VET-A,meridiano,2020
334,07:58:27,04:15:42,Germán GARCÍA HERNÁNDEZ,N/D,N/D,M,SENIOR,meridiano,2020
335,07:59:52,04:17:06,Alicia BENITEZ,C.D.GALLOTIA,N/D,F,VET-A,meridiano,2020
336,08:01:40,04:18:55,Sergio Fabián LEÓN LUIS,N/D,N/D,M,SENIOR,meridiano,2020
337,08:02:00,04:19:15,José Manuel KADDOUR MEDEROS,EL CLAN DE LA FATIGA,N/D,M,VET-B,meridiano,2020
338,08:02:08,04:19:22,Pedro Domingo FUENTES DEVORA,TENERIFETRAIL,N/D,M,VET-B,meridiano,2020
339,08:04:17,04:21:32,Alberto GONZÁLEZ PEÑALVER,PEÑA DEL TREN TRAIL TEAM,N/D,M,SENIOR,meridiano,2020
340,08:04:38,04:21:52,Jessica LÓPEZ MESA,N/D,N/D,F,VET-A,meridiano,2020
341,08:04:39,04:21:53,Jose CINTRANO BRONCANO,PLV,N/D,M,VET-A,meridiano,2020
342,08:04:51,04:22:06,Jean Paul ROULEAU,N/D,N/D,M,SENIOR,meridiano,2020
343,08:04:52,04:22:06,Jairo HERNANDEZ HERNANDEZ,N/D,N/D,M,VET-A,meridiano,2020
344,08:04:52,04:22:06,Israel AMADOR GARCIA,N/D,N/D,M,SENIOR,meridiano,2020
345,08:07:34,04:24:48,Jose Manuel LUIS GONZÁLEZ,MACHETE TRAIL,N/D,M,VET-B,meridiano,2020
346,08:07:53,04:25:07,José Ramón SANTANA ARMAS,CD.FEMARGUÍN,N/D,M,VET-A,meridiano,2020
347,08:07:53,04:25:07,Desire ARMAS QUINTANA,CD.FEMARGUÍN,N/D,F,VET-A,meridiano,2020
348,08:08:40,04:25:54,Gemma BOLAÑOS MARRERO,ARISTA,N/D,F,VET-B,meridiano,2020
349,08:09:51,04:27:06,Rafael Ramón PADRÓN SANTANA,C.D. VEREDAS ATAURO,N/D,M,VET-B,meridiano,2020
350,08:12:59,04:30:13,Ernesto SANTOS CABRERA,N/D,N/D,M,SENIOR,meridiano,2020
351,08:13:11,04:30:25,Adriana MOZES,C.D. ESPÍRITU TRIABONA,N/D,F,VET-A,meridiano,2020
352,08:13:27,04:30:41,Adrian Mora ALARCÓN,INCORPORE SANO,N/D,M,VET-C,meridiano,2020
353,08:14:47,04:32:02,Manuel Elías ALONSO DIAZ,CLUB MONTAÑA MAJÁN,N/D,M,VET-C,meridiano,2020
354,08:18:00,04:35:14,Luis QUINTANA LÓPEZ,N/D,N/D,M,VET-A,meridiano,2020
355,08:18:02,04:35:17,Javier MELERO SAAVEDRA,N/D,N/D,M,VET-A,meridiano,2020
356,08:20:00,04:37:14,Antonio GONZÁLEZ FORTES,N/D,N/D,M,SENIOR,meridiano,2020
357,08:21:18,04:38:32,Jacob HERNÁNDEZ HERNANDEZ,TENERIFE TRAIL,N/D,M,VET-A,meridiano,2020
358,08:21:21,04:38:35,Miguel ABREU HERNANDEZ,CLUB DEPORTIVO CAMINANTES EL ATAJO,N/D,M,VET-A,meridiano,2020
359,08:23:12,04:40:27,Anacleto HERNÁNDEZ LABRADOR,CLUB DE ATLETISMO OROTAVA. CLATOR,N/D,M,VET-A,meridiano,2020
360,08:24:42,04:41:57,Javier CABRERA RODRÍGUEZ,INDEPENDIENTE,N/D,M,VET-A,meridiano,2020
361,08:27:51,04:45:05,Nadyr CORTES DEL BLANCO,N/D,N/D,F,SENIOR,meridiano,2020
362,08:29:37,04:46:52,Jesús Salvador MARTÍN TORRES,INDEPENDIENTE,N/D,M,VET-B,meridiano,2020
363,08:31:22,04:48:37,Antonio VEGA MEDINA,C.D. VANTRAIL,N/D,M,VET-C,meridiano,2020
364,08:31:42,04:48:57,Juan Jose LOPEZ CELA,N/D,N/D,M,VET-B,meridiano,2020
365,08:32:18,04:49:32,Pedro Ramon FELIPE GARCIA,GREEN POWER,N/D,M,VET-B,meridiano,2020
366,08:32:31,04:49:45,Alvaro PEREZ DE ARMAS,C.E.M.A.TEGUESTE,N/D,M,VET-B,meridiano,2020
367,08:32:50,04:50:05,Elsa HERNANDEZ PEREZ,N/D,N/D,F,VET-A,meridiano,2020
368,08:32:52,04:50:07,Aridani LÓPEZ,N/D,N/D,M,SENIOR,meridiano,2020
369,08:34:10,04:51:24,Francisco Miguel SANTANA ROMERO,N/D,N/D,M,VET-B,meridiano,2020
370,08:34:45,04:51:59,Rocio MUÑOZ PEINADO,N/D,N/D,F,SENIOR,meridiano,2020
371,08:37:23,04:54:37,Joseka HERNÁNDEZ GONZÁLEZ,ALDAKE EXTREM LP,N/D,M,SENIOR,meridiano,2020
372,08:39:59,04:57:14,Angel PARERA HERMIDA,PERICOS RUNNERS,N/D,M,VET-B,meridiano,2020
373,08:40:41,04:57:55,Marcial ACOSTA LEON,FERMARGUIN,N/D,M,VET-A,meridiano,2020
374,08:41:03,04:58:17,Elizabeth ARAÑA SOSA,FERMARGUIN,N/D,F,SENIOR,meridiano,2020
375,08:41:17,04:58:32,Hermengaudio GARCÍA CABRERA,URBARUNN 2.0,N/D,M,SENIOR,meridiano,2020
376,08:41:32,04:58:47,Sebastian CRUZ VIERA,TOLISCO,N/D,M,VET-B,meridiano,2020
377,08:44:27,05:01:42,Carlos GÓMEZ GUILLÉN,N/D,N/D,M,SENIOR,meridiano,2020
378,08:45:27,05:02:41,Fran RGUEZ NÚÑEZ,CD CABRALOCA,N/D,M,VET-A,meridiano,2020
379,08:45:52,05:03:06,Jose Antonio QUINTANA SANTANA,CD VANTRAIL,N/D,M,VET-C,meridiano,2020
380,09:01:35,05:18:49,José Manuel MARRERO HENRÍQUEZ,N/D,N/D,M,VET-B,meridiano,2020
