posicion,tiempo,dif,nombre,club,pais,sex,cat,carrera,anio
246,247,21:51:40,00:00:00,Carlos GINER,N/D,N/D,M,VET-A,bluetrail,2019
247,248,21:55:29,00:00:00,Orlando SOARES,N/D,N/D,M,VET-A,bluetrail,2019
248,249,21:55:29,00:00:00,Guillaume BAERT,N/D,N/D,M,VET-A,bluetrail,2019
249,250,21:59:35,00:00:00,Fernando SOSA-PACHECO,N/D,N/D,M,SENIOR,bluetrail,2019
250,251,22:01:55,00:00:00,Bojan KRAMAR,N/D,N/D,M,VET-B,bluetrail,2019
251,252,22:03:10,00:00:00,Stephen COUSINS,N/D,N/D,M,VET-B,bluetrail,2019
252,253,22:06:57,00:00:00,Mario IZQUIERDO-LAWLOR,N/D,N/D,M,VET-A,bluetrail,2019
253,254,22:07:42,00:00:00,Esther HERNÁNDEZ-HERNÁNDEZ,N/D,N/D,F,SENIOR,bluetrail,2019
254,255,22:08:50,00:00:00,Miguel FORJAN,N/D,N/D,M,VET-B,bluetrail,2019
255,256,22:10:29,00:00:00,Michel PONCHON,N/D,N/D,M,VET-B,bluetrail,2019
256,257,22:12:29,00:00:00,Krzysztof GOSTYŃSKI,N/D,N/D,M,VET-A,bluetrail,2019
257,258,22:12:55,00:00:00,Reto KLAUSER,N/D,N/D,M,SENIOR,bluetrail,2019
258,259,22:14:22,00:00:00,Josep DULCET GENARO,N/D,N/D,M,VET-C,bluetrail,2019
259,260,22:14:25,00:00:00,Julian MUNOZ DE NAVA,N/D,N/D,M,VET-A,bluetrail,2019
260,261,22:14:33,00:00:00,Juan-Gabriel HERNANDEZ-RAMOS,N/D,N/D,M,VET-A,bluetrail,2019
261,262,22:18:49,00:00:00,Francisco Jose GONZALEZ ALVAREZ,N/D,N/D,M,VET-A,bluetrail,2019
262,263,22:20:34,00:00:00,Marco Antonio FUMERO MARTIN,N/D,N/D,M,VET-A,bluetrail,2019
263,264,22:21:53,00:00:00,Joanna KOPCIOWSKA-WĄTROBA,N/D,N/D,F,VET-A,bluetrail,2019
264,265,22:23:07,00:00:00,Jose Antonio GARRIDO CAMPOS,N/D,N/D,M,VET-B,bluetrail,2019
265,266,22:23:09,00:00:00,Olivier COLOMB,N/D,N/D,M,SENIOR,bluetrail,2019
266,267,22:33:39,00:00:00,Cristina MALFEITO,N/D,N/D,F,VET-A,bluetrail,2019
267,268,22:33:40,00:00:00,Rafael PRIEGO,N/D,N/D,M,VET-A,bluetrail,2019
268,269,22:38:59,00:00:00,Antonio PEREZ-BARROSO,N/D,N/D,M,VET-B,bluetrail,2019
269,270,22:39:19,00:00:00,Marcos-Gelson ALVEZ-MAYNA,N/D,N/D,M,VET-B,bluetrail,2019
270,271,22:39:21,00:00:00,Jose-Blas MARTINEZ,N/D,N/D,M,VET-A,bluetrail,2019
271,272,22:39:39,00:00:00,Miguel Jesus ZAPATA SOLA,N/D,N/D,M,VET-C,bluetrail,2019
272,273,22:40:10,00:00:00,Sebastian BASUALTO-ASTUDILLO,N/D,N/D,M,VET-A,bluetrail,2019
273,274,22:40:32,00:00:00,Aitor SEGUROLA,N/D,N/D,M,SENIOR,bluetrail,2019
274,275,22:40:33,00:00:00,Fermin PENATE-SUAREZ,N/D,N/D,M,VET-B,bluetrail,2019
275,276,22:41:24,00:00:00,Abel DE FRUTOS,N/D,N/D,M,VET-A,bluetrail,2019
276,277,22:41:51,00:00:00,Romina ROTA,N/D,N/D,F,VET-A,bluetrail,2019
277,278,22:42:28,00:00:00,Attila BORSOS,N/D,N/D,M,VET-A,bluetrail,2019
278,279,22:47:51,00:00:00,Ian BECKINGHAM,N/D,N/D,M,VET-B,bluetrail,2019
279,280,22:47:54,00:00:00,Luke TAYLOR,N/D,N/D,M,VET-B,bluetrail,2019
280,281,22:48:00,00:00:00,Ivan JUNYENT CAPDEVILA,N/D,N/D,M,VET-A,bluetrail,2019
281,282,22:50:04,00:00:00,Friedemann KOELBING,N/D,N/D,M,SENIOR,bluetrail,2019
282,283,22:51:49,00:00:00,Anna LUKASIK,N/D,N/D,F,VET-A,bluetrail,2019
283,284,22:51:51,00:00:00,Zbigniew LUKASIK,N/D,N/D,M,VET-A,bluetrail,2019
284,285,22:52:53,00:00:00,Rafael LORENZO-PALAZUELOS,N/D,N/D,M,VET-A,bluetrail,2019
285,286,22:52:56,00:00:00,Juan-Francisco RODRIGUEZ-DIAZ-DE BUSTAMANTE,N/D,N/D,M,VET-A,bluetrail,2019
286,287,22:53:42,00:00:00,Astrid LANCEAU,N/D,N/D,F,SENIOR,bluetrail,2019
287,288,22:53:43,00:00:00,Aurore SALAUN,N/D,N/D,F,SENIOR,bluetrail,2019
288,289,22:54:25,00:00:00,Sergio PÉREZ-FARIÑA,N/D,N/D,M,SENIOR,bluetrail,2019
289,290,22:54:29,00:00:00,Fernando GARCIA-HERNANDEZ,N/D,N/D,M,SENIOR,bluetrail,2019
290,291,22:55:43,00:00:00,Francisco LOPEZ-MENDOZA,N/D,N/D,M,VET-B,bluetrail,2019
291,292,22:55:45,00:00:00,Thomas SCHMID SUTTER,N/D,N/D,M,VET-B,bluetrail,2019
292,293,22:57:58,00:00:00,Santi DIAZ PEREZ,N/D,N/D,M,VET-B,bluetrail,2019
293,294,22:57:59,00:00:00,Roberto PACHECO GARCÍA,N/D,N/D,M,VET-A,bluetrail,2019
294,295,22:58:55,00:00:00,Vicky ROMERO-SANTONJA,N/D,N/D,F,VET-B,bluetrail,2019
295,296,22:59:00,00:00:00,Carlos FERRER-ARQUES,N/D,N/D,M,VET-A,bluetrail,2019
296,297,22:59:02,00:00:00,Ianko PINTO PEREDA,N/D,N/D,M,VET-A,bluetrail,2019
297,298,22:59:04,00:00:00,Zuzana CSAJKOVA,N/D,N/D,F,VET-A,bluetrail,2019
298,299,22:59:29,00:00:00,Michele MOMBELLI,N/D,N/D,M,VET-B,bluetrail,2019
299,300,22:59:38,00:00:00,Nunzia DE ROBERTIS,N/D,N/D,F,VET-A,bluetrail,2019
300,301,23:00:50,00:00:00,Carmelo-Vicente GONZALEZ-GARCIA,N/D,N/D,M,VET-B,bluetrail,2019
301,302,23:02:53,00:00:00,Jose-Manuel SUAREZ-HERNANDEZ,N/D,N/D,M,VET-A,bluetrail,2019
302,303,23:03:32,00:00:00,Felipe RODRIGUEZ-AVILES,N/D,N/D,M,SENIOR,bluetrail,2019
303,304,23:04:29,00:00:00,Tim RAYNOR,N/D,N/D,M,VET-B,bluetrail,2019
304,305,23:04:31,00:00:00,William HIGHAM,N/D,N/D,M,SENIOR,bluetrail,2019
305,306,23:07:27,00:00:00,Juan-Jose PACHECO-GONZALEZ,N/D,N/D,M,VET-B,bluetrail,2019
306,307,23:09:25,00:00:00,Aaron GONZALEZ ARTILES,N/D,N/D,M,SENIOR,bluetrail,2019
307,308,23:09:47,00:00:00,Laurent LAUNOY,N/D,N/D,M,VET-B,bluetrail,2019
308,309,23:12:46,00:00:00,Isabelle WASMES,N/D,N/D,F,VET-A,bluetrail,2019
309,310,23:12:47,00:00:00,Fabrice BIASINO,N/D,N/D,M,VET-A,bluetrail,2019
310,311,23:13:01,00:00:00,Carmen PEREZ GUERRA,N/D,N/D,F,SENIOR,bluetrail,2019
311,312,23:13:05,00:00:00,Francisco CABRAL REYES,N/D,N/D,M,VET-A,bluetrail,2019
312,313,23:13:18,00:00:00,Beat BURRI,N/D,N/D,M,VET-A,bluetrail,2019
313,314,23:14:32,00:00:00,Jack BELLEGO,N/D,N/D,M,VET-B,bluetrail,2019
314,315,23:14:43,00:00:00,Moisés HERNÁNDEZ TOLEDO,N/D,N/D,M,SENIOR,bluetrail,2019
315,316,23:14:49,00:00:00,Manuel ALVAREZ-PEREZ,N/D,N/D,M,VET-B,bluetrail,2019
316,317,23:15:10,00:00:00,Estrella ALONSO-FIERRO,N/D,N/D,F,VET-B,bluetrail,2019
317,318,23:15:37,00:00:00,Eugenia CASTRO-AFONSO,N/D,N/D,F,VET-B,bluetrail,2019
318,319,23:15:40,00:00:00,Cristofer DELGADO-PÉREZ,N/D,N/D,M,SENIOR,bluetrail,2019
319,320,23:16:05,00:00:00,Diego ÁLVAREZ ALVAREZ (Diego ALVAREZ ALVAREZ),N/D,N/D,M,VET-A,bluetrail,2019
320,321,23:16:43,00:00:00,Fernando OJEDA ROMERO,N/D,N/D,M,VET-A,bluetrail,2019
321,322,23:17:58,00:00:00,Inaki LIZARRALDE-ARZELUS,N/D,N/D,M,SENIOR,bluetrail,2019
322,323,23:18:09,00:00:00,Dusan RAUTER,N/D,N/D,M,VET-B,bluetrail,2019
323,324,23:19:21,00:00:00,Inaki ARRIOLA-AZKUE,N/D,N/D,M,SENIOR,bluetrail,2019
324,325,23:19:21,00:00:00,Saúl SANTANA-RIVERO,N/D,N/D,M,SENIOR,bluetrail,2019
325,326,23:24:46,00:00:00,José-Antonio TARÍ-ALONSO,N/D,N/D,M,VET-B,bluetrail,2019
326,327,23:26:23,00:00:00,Ángel David PRIETO NAVARRO (ANGEL DAVID PRIETO NAVARRO),N/D,N/D,M,VET-A,bluetrail,2019
327,328,23:26:24,00:00:00,Eduardo-Jose MANTAS-MARTIN,N/D,N/D,M,VET-A,bluetrail,2019
328,329,23:26:24,00:00:00,Violeta MENESES NAVARRO,N/D,N/D,F,VET-B,bluetrail,2019
329,330,23:26:59,00:00:00,Ivan MARTINEZ-MARTIN,N/D,N/D,M,SENIOR,bluetrail,2019
330,331,23:27:15,00:00:00,Vicente RODA PARRAS,N/D,N/D,M,SENIOR,bluetrail,2019
331,332,23:27:20,00:00:00,Jim WEST,N/D,N/D,M,VET-A,bluetrail,2019
332,333,23:28:56,00:00:00,Jón ÖRLYGSSON (Jon ORLYGSSON),N/D,N/D,M,VET-A,bluetrail,2019
333,334,23:29:46,00:00:00,Philip GUEST,N/D,N/D,M,VET-B,bluetrail,2019
334,335,23:30:27,00:00:00,Raul CALVO LAMELA,N/D,N/D,M,VET-A,bluetrail,2019
335,336,23:32:03,00:00:00,Francisco GONZALEZ-RIVERO,N/D,N/D,M,SENIOR,bluetrail,2019
336,337,23:34:25,00:00:00,Peter LEMON,N/D,N/D,M,VET-B,bluetrail,2019
337,338,23:41:11,00:00:00,Pau D'ARMENGOL-PARRA (Pau ARMENGOL PARRA),N/D,N/D,M,SENIOR,bluetrail,2019
338,339,23:41:58,00:00:00,Ian KITTLE,N/D,N/D,M,VET-B,bluetrail,2019
339,340,23:42:51,00:00:00,Luis GOMEZ-DE BARREDA-BARTLETT,N/D,N/D,M,VET-A,bluetrail,2019
340,341,23:47:50,00:00:00,Mirko DREISER,N/D,N/D,M,VET-A,bluetrail,2019
341,342,23:47:51,00:00:00,Frank HELLER,N/D,N/D,M,VET-A,bluetrail,2019
342,343,23:47:55,00:00:00,Peter HEIMANN,N/D,N/D,M,VET-B,bluetrail,2019
343,344,23:48:16,00:00:00,Philippe ROBERTS,N/D,N/D,M,VET-B,bluetrail,2019
344,345,23:48:24,00:00:00,Juan Andres GONZALEZ-MARTINEZ,N/D,N/D,M,VET-B,bluetrail,2019
345,346,23:48:24,00:00:00,Oscar FELIPE CRUZ,N/D,N/D,M,VET-A,bluetrail,2019
346,347,23:48:50,00:00:00,Jordi PONS FONT,N/D,N/D,M,VET-C,bluetrail,2019
347,348,23:53:51,00:00:00,Pedro-Manuel BELLO-GARCIA,N/D,N/D,M,VET-A,bluetrail,2019
348,349,23:54:53,00:00:00,José-Alexander GONZÁLEZ-PADRÓN,N/D,N/D,M,SENIOR,bluetrail,2019
349,350,23:54:55,00:00:00,Alex ROMERO-SOLE,N/D,N/D,M,SENIOR,bluetrail,2019
350,351,23:56:42,00:00:00,Rafael ROSES-MORANT,N/D,N/D,M,VET-C,bluetrail,2019
351,352,23:56:47,00:00:00,Joan QUEROL OLCINA,N/D,N/D,M,VET-A,bluetrail,2019
352,353,23:57:43,00:00:00,Beatriz CALVO RODRIGUEZ,N/D,N/D,F,SENIOR,bluetrail,2019
353,354,23:57:44,00:00:00,Jose Luis ESTEBANEZ LOPEZ,N/D,N/D,M,VET-B,bluetrail,2019
